U	Z	BC	SD	FB	CN	SF	FT	SO
0,235625618	0,006227762	0,077149325	0,005952018	0,017080277	-0,048747176	10,07714932	2,818753859	0,129335847
-0,349291787	0,143425924	0,325633592	0,106037236	0,250128536	-0,048239047	10,32563359	-0,346684363	0,164965944
-0,696346295	0,12877552	0,264698314	0,070065197	0,165931537	-0,047554972	10,26469831	-1,656923841	0,209966191
-0,32252725	0,050277021	0,090532833	0,008196194	-0,003519232	-0,047110935	10,09053283	3,355403203	0,223833813
-1,30383929	0,209454615	0,386443096	0,149338267	0,281653744	-0,046530361	10,3864431	0,084808139	0,246347217
-0,447757279	0,211945115	0,359104529	0,128956063	0,227638909	-0,04569351	10,35910453	-1,057688103	0,287641897
-1,333911932	0,158536363	0,230694076	0,053219757	0,095014256	-0,045017321	10,23069408	-1,623386667	0,306399073
-0,17546677	0,077183522	0,062650185	0,003925046	-0,051095105	-0,044639974	10,06265019	-0,707704686	0,291460243
1,210048764	0,039146013	-0,007170631	5,14E-05	-0,087415298	-0,044497706	9,992829369	-2,600507949	0,252624181
-0,919991085	-0,088655936	-0,242216756	0,058668957	-0,273520248	-0,044665838	9,757783244	-0,653297802	0,18541602
-1,200992612	-0,122828947	-0,279474927	0,078106235	-0,257154477	-0,045099018	9,720525073	-2,388348937	0,09841516
0,347551911	-0,23807873	-0,470611908	0,221475568	-0,39225722	-0,045764672	9,529388092	0,119678369	-0,002455899
2,305529645	-0,232120414	-0,417111177	0,173981734	-0,291862257	-0,046558272	9,582888823	2,837208705	-0,10390941
-1,732474407	-0,094879872	-0,122157153	0,01492237	0,003821991	-0,046994064	9,877842847	-1,717825017	-0,157861779
-0,123401458	-0,173399585	-0,266779893	0,071171511	-0,149088681	-0,047293579	9,733220107	-2,135205332	-0,189834172
-0,516277205	-0,271187991	-0,43612391	0,190204065	-0,297908073	-0,04790698	9,56387609	1,131227732	-0,244500932
0,863312821	-0,212307104	-0,2940676	0,086475753	-0,142403987	-0,048535948	9,7059324	4,905126889	-0,29089692
0,096615866	0,027296741	0,177159382	0,031385447	0,284585332	-0,048539926	10,17715938	-3,642108195	-0,268132028
-2,097782766	-0,140167625	-0,168998458	0,028560479	-0,094816123	-0,048446425	9,831001542	-0,077804459	-0,234916252
1,174663726	-0,138572113	-0,160733125	0,025835137	-0,083898689	-0,048678754	9,839266875	-0,871821284	-0,232604582
0,550561108	-0,174515505	-0,225182325	0,05070708	-0,141341844	-0,04896919	9,774817675	1,951807967	-0,234209549
1,193970846	-0,075753082	-0,027871652	0,000776829	0,047563365	-0,049117518	9,972128348	0,221103384	-0,220125715
1,317302161	-0,059350008	-0,005305896	2,82E-05	0,047808833	-0,049051767	9,994694104	-4,190259637	-0,185759869
-1,488625399	-0,253332532	-0,38460756	0,147922975	-0,313749656	-0,049356035	9,61539244	2,733935012	-0,189900225
-0,018966213	-0,117440721	-0,10195966	0,010395772	-0,016682447	-0,049734002	9,89804034	1,203081876	-0,199820507
-0,593441181	-0,053871942	0,016322275	0,000266417	0,079571479	-0,049716209	10,01632228	2,371619416	-0,170881483
-0,018987197	0,064875999	0,229793721	0,052805154	0,250151736	-0,049363831	10,22979372	2,404810602	-0,112215432
-0,387225929	0,184060106	0,426925535	0,182265412	0,38482519	-0,048602513	10,42692553	-3,404176332	-0,020213498
0,214456151	0,024883035	0,079695098	0,006351309	0,012572697	-0,048010962	10,0796951	-0,117627524	0,044767727
1,745684635	0,020710227	0,061810839	0,00382058	0,005301372	-0,047774273	10,06181084	-1,2486932	0,067304188
0,328857492	-0,037734006	-0,056966188	0,003245147	-0,094268777	-0,047677972	9,943033812	0,018991794	0,070883146
1,032119443	-0,035950012	-0,050081766	0,002508183	-0,066320223	-0,047689421	9,949918234	-0,724370092	0,060941695
-0,339483293	-0,069378335	-0,111195627	0,012364468	-0,108285904	-0,047757308	9,888804373	0,540107929	0,043947839
0,36658241	-0,042367912	-0,052164981	0,002721185	-0,037235577	-0,047823102	9,947835019	3,543534252	0,027060394
0,60548739	0,127787784	0,273729828	0,074928019	0,262797544	-0,047495254	10,27372983	0,383985155	0,048677607
2,077600752	0,146922097	0,283722777	0,080498614	0,230367466	-0,046843127	10,28372278	1,78051611	0,098241435
0,884000652	0,231159762	0,419384062	0,175882992	0,324554062	-0,04604257	10,41938406	-1,098350647	0,156517484
1,111964126	0,176855895	0,281824764	0,079425197	0,161595391	-0,045254693	10,28182476	0,451340056	0,206048488
-1,586327855	0,19491076	0,297188717	0,088321133	0,168748035	-0,044585322	10,29718872	0,913786063	0,237362496
1,707389684	0,233982292	0,353073779	0,124661093	0,212923524	-0,04384475	10,35307378	3,802127726	0,269869799
-0,409366729	0,409425785	0,66567745	0,443126467	0,485197371	-0,042728908	10,66567745	1,102323854	0,332896997
-1,032813214	0,454587554	0,705252728	0,49738141	0,470956234	-0,041272645	10,70525273	1,518675524	0,419478478
1,819612433	0,517145206	0,778976988	0,606805148	0,498987422	-0,039704958	10,77897699	-3,951632699	0,50521608
-0,211802808	0,316973279	0,350220008	0,122654054	0,072992895	-0,03851197	10,35022001	3,064559359	0,54201122
-0,206744611	0,449288894	0,596233106	0,355493917	0,330373547	-0,037481247	10,59623311	-1,414966565	0,55575067
-1,070414436	0,367577008	0,413948801	0,17135361	0,153976783	-0,036403313	10,4139488	-2,479575229	0,567660174
-1,875276896	0,234312259	0,15169537	0,023011485	-0,067034212	-0,035774316	10,15169537	3,487529496	0,531342864
-0,089723224	0,385173516	0,454037406	0,206149966	0,255009082	-0,035087549	10,45403741	-0,877643023	0,501412562
-0,418782257	0,328363708	0,333341065	0,111116266	0,136024652	-0,034234909	10,33334107	-0,746830287	0,487661825
-2,106500859	0,277441419	0,235440152	0,055432065	0,05710062	-0,033601585	10,23544015	-2,376269025	0,453039465
0,3991979	0,149175976	-0,001271099	1,62E-06	-0,138170543	-0,033308471	9,998728901	-3,749282692	0,388213879
-0,98831483	-0,043476186	-0,340970681	0,116261005	-0,401737928	-0,033595238	9,659029319	0,161524233	0,273853871
-0,334097055	-0,047877173	-0,295427248	0,087277259	-0,284083477	-0,034162346	9,704572752	-0,542137266	0,145185129
-0,938871342	-0,083173459	-0,317787715	0,100989032	-0,259459015	-0,034707443	9,682212285	-3,895214002	0,033783129
-2,229786705	-0,275718518	-0,642026364	0,412197852	-0,521154983	-0,035607851	9,357973636	1,440422164	-0,096861364
0,036418326	-0,211491729	-0,453284447	0,20546679	-0,283537903	-0,036624578	9,546715553	-1,523345213	-0,219882509
-0,581472658	-0,285416221	-0,55026899	0,302795962	-0,352974629	-0,037557213	9,44973101	-0,11792512	-0,31658228
-0,629294948	-0,290048815	-0,511083671	0,261206519	-0,29167879	-0,038541148	9,488916329	-1,366659013	-0,401118871
0,1609259	-0,351792441	-0,588628411	0,346483406	-0,350281413	-0,039565363	9,411371589	-3,870944998	-0,47368507
-1,336132721	-0,530507224	-0,886119906	0,785208488	-0,602357535	-0,040969585	9,113880094	0,958956558	-0,568196173
-0,601469021	-0,476557125	-0,718892114	0,516805872	-0,397770033	-0,042485515	9,281107886	-0,444053202	-0,656164068
0,256733493	-0,486541158	-0,693982196	0,481611288	-0,362483321	-0,043811254	9,306017804	-0,5646077	-0,709810254
0,248578024	-0,500125977	-0,682256388	0,465473779	-0,346712871	-0,045098188	9,317743612	1,004108188	-0,746762848
-1,066092516	-0,437218574	-0,529413387	0,280278534	-0,205882184	-0,046213403	9,470586613	-2,142852054	-0,756226475
-0,72287037	-0,522761565	-0,675646777	0,456498567	-0,358254373	-0,04732984	9,324353223	-0,527291265	-0,758730191
0,554711511	-0,530251569	-0,662200632	0,438509677	-0,339291311	-0,048571333	9,337799368	1,175667619	-0,767330983
0,462151833	-0,455360039	-0,495626154	0,245645284	-0,185114501	-0,049625359	9,504373846	0,992782202	-0,75244693
0,97873138	-0,388371476	-0,360724838	0,130122409	-0,083110813	-0,050377168	9,639275162	-1,771460195	-0,706254936
1,294972382	-0,45286516	-0,488586292	0,238716564	-0,231444858	-0,051129274	9,511413708	-0,957154449	-0,662065824
-0,701102319	-0,478559552	-0,531054785	0,282019185	-0,274299875	-0,052047168	9,468945215	1,640477807	-0,636471508
-2,677899747	-0,380230811	-0,334238769	0,111715554	-0,092430871	-0,052800991	9,665761231	1,258542434	-0,596883373
-0,455418661	-0,300067503	-0,18987766	0,036053526	0,014222364	-0,053214235	9,81012234	2,147340419	-0,528604327
-0,10866414	-0,1783737	0,021955197	0,000482031	0,170866906	-0,053268547	10,0219552	2,567989568	-0,433149117
0,275617338	-0,038166283	0,252714038	0,063864385	0,32799804	-0,052879966	10,25271404	-1,654918675	-0,306156881
0,507348593	-0,101252988	0,079816484	0,006370671	0,104294953	-0,052447925	10,07981648	-5,435615977	-0,190826973
0,444796516	-0,346453346	-0,420072604	0,176460993	-0,371511846	-0,052699852	9,579927396	-0,490764718	-0,157378342
0,16560227	-0,356822766	-0,426479757	0,181884983	-0,324103247	-0,053440479	9,573520243	0,209151478	-0,179298802
-0,796667508	-0,333207351	-0,368869566	0,136064756	-0,235165488	-0,054126323	9,631130434	0,920104241	-0,199157163
-0,447988438	-0,275270022	-0,252043923	0,063526139	-0,112203925	-0,054634545	9,747956077	1,266741109	-0,204026248
0,057254753	-0,200794014	-0,114389429	0,013084941	0,008418261	-0,054886825	9,885610571	1,003982461	-0,186811131
0,219342087	-0,139357952	-0,013026225	0,000169683	0,078962867	-0,054901043	9,986973775	0,344230764	-0,150801149
0,364122546	-0,11033715	0,019353624	0,000374563	0,080228261	-0,054783941	10,01935362	-1,612688639	-0,107955838
0,298157794	-0,175650119	-0,128565895	0,016529189	-0,077543349	-0,054788558	9,871434105	-0,76741098	-0,083572651
0,611558851	-0,201566536	-0,186467373	0,034770081	-0,125825053	-0,054995755	9,813532627	0,300976879	-0,083594965
0,378797896	-0,176936434	-0,142288051	0,02024589	-0,074905407	-0,055212815	9,857711949	0,580972225	-0,087088441
0,223609511	-0,139225547	-0,076735636	0,005888358	-0,014054518	-0,055319101	9,923264364	0,804980729	-0,08176008
-0,181538955	-0,091325643	0,003178386	1,01E-05	0,050600643	-0,055279371	10,00317839	0,593137202	-0,064628427
-1,372801284	-0,054261394	0,056649075	0,003209118	0,083066807	-0,055107358	10,05664907	1,166468627	-0,037972435
1,299984084	0,00909978	0,157237141	0,024723518	0,15649037	-0,0547802	10,15723714	0,600358652	-0,000435256
1,101977364	0,044281207	0,197399288	0,038966479	0,167339621	-0,054315117	10,19739929	0,249819734	0,044979389
0,879797483	0,061346551	0,202150395	0,040864782	0,149030969	-0,053807285	10,20215039	-0,565228305	0,088086574
0,032427402	0,038232939	0,132599323	0,01758258	0,069973916	-0,053367701	10,13259932	-2,87820189	0,118006057
0,763147732	-0,09604472	-0,140283481	0,019679455	-0,179386519	-0,053277921	9,859716519	2,740251649	0,108525077
1,271637384	0,036804985	0,120792707	0,014590878	0,094041767	-0,053182167	10,12079271	2,08316202	0,098488417
0,455218747	0,138169538	0,298651291	0,089192593	0,244687343	-0,052650906	10,29865129	1,460943675	0,129078142
-1,103705605	0,208744768	0,403995212	0,163212131	0,309044346	-0,051840225	10,40399521	-0,339140409	0,181983973
0,819795505	0,191965952	0,336641402	0,113327434	0,212504376	-0,050999015	10,3366414	1,189654061	0,230813841
-0,967530936	0,246321085	0,413953875	0,17135781	0,268242953	-0,050144675	10,41395387	2,129320893	0,274117547
-0,708662519	0,343892831	0,569425501	0,324245401	0,389424774	-0,049056864	10,5694255	0,341011993	0,333103544
